           x        y(x)
  2.1221e-01  8.3500e-06
  2.1321e-01  8.3500e-06
  2.1421e-01  8.3500e-06
  2.1522e-01  8.3500e-06
  2.1622e-01  8.3500e-06
  2.1722e-01  8.3500e-06
  2.1822e-01  8.3500e-06
  2.1922e-01  8.3500e-06
  2.2022e-01  8.3500e-06
  2.2122e-01  8.3500e-06
  2.2222e-01  8.3500e-06
  2.2322e-01  8.3500e-06
  2.2422e-01  8.3500e-06
  2.2523e-01  8.3500e-06
  2.2623e-01  8.3500e-06
  2.2723e-01  8.3500e-06
  2.2823e-01  8.3500e-06
  2.2923e-01  8.3500e-06
  2.3023e-01  8.3500e-06
  2.3123e-01  8.3500e-06
  2.3223e-01  8.3500e-06
  2.3323e-01  8.3500e-06
  2.3423e-01  8.3500e-06
  2.3524e-01  8.3500e-06
  2.3624e-01  8.3500e-06
  2.3724e-01  8.3500e-06
  2.3824e-01  8.3500e-06
  2.3924e-01  8.3500e-06
  2.4024e-01  8.3500e-06
  2.4124e-01  8.3500e-06
  2.4224e-01  8.3500e-06
  2.4324e-01  8.3500e-06
  2.4424e-01  8.3500e-06
  2.4525e-01  8.3500e-06
  2.4625e-01  8.3500e-06
  2.4725e-01  8.3500e-06
  2.4825e-01  8.3500e-06
  2.4925e-01  8.3500e-06
  2.5025e-01  8.3500e-06
  2.5125e-01  8.3500e-06
  2.5225e-01  8.3500e-06
  2.5325e-01  8.3500e-06
  2.5425e-01  8.3500e-06
  2.5526e-01  8.3500e-06
  2.5626e-01  8.3500e-06
  2.5726e-01  8.3500e-06
  2.5826e-01  8.3500e-06
  2.5926e-01  8.3500e-06
  2.6026e-01  8.3500e-06
  2.6126e-01  8.3500e-06
  2.6226e-01  8.3500e-06
  2.6326e-01  8.3500e-06
  2.6426e-01  8.3500e-06
  2.6527e-01  8.3500e-06
  2.6627e-01  8.3500e-06
  2.6727e-01  8.3500e-06
  2.6827e-01  8.3500e-06
  2.6927e-01  8.3500e-06
  2.7027e-01  8.3500e-06
  2.7127e-01  8.3500e-06
  2.7227e-01  8.3500e-06
  2.7327e-01  8.3500e-06
  2.7427e-01  8.3500e-06
  2.7528e-01  8.3500e-06
  2.7628e-01  8.3500e-06
  2.7728e-01  8.3500e-06
  2.7828e-01  8.3500e-06
  2.7928e-01  8.3500e-06
  2.8028e-01  8.3500e-06
  2.8128e-01  8.3500e-06
  2.8228e-01  8.3500e-06
  2.8328e-01  8.3500e-06
  2.8428e-01  8.3500e-06
  2.8529e-01  8.3500e-06
  2.8629e-01  8.3500e-06
  2.8729e-01  8.3500e-06
  2.8829e-01  8.3500e-06
  2.8929e-01  8.3500e-06
  2.9029e-01  8.3500e-06
  2.9129e-01  8.3500e-06
  2.9229e-01  8.3500e-06
  2.9329e-01  8.3500e-06
  2.9429e-01  8.3500e-06
  2.9530e-01  8.3500e-06
  2.9630e-01  8.3500e-06
  2.9730e-01  8.3500e-06
  2.9830e-01  8.3500e-06
  2.9930e-01  8.3500e-06
  3.0030e-01  8.3500e-06
  3.0130e-01  8.3500e-06
  3.0230e-01  8.3500e-06
  3.0330e-01  8.3500e-06
  3.0430e-01  8.3500e-06
  3.0531e-01  8.3500e-06
  3.0631e-01  8.3500e-06
  3.0731e-01  8.3500e-06
  3.0831e-01  8.3500e-06
  3.0931e-01  8.3500e-06
  3.1031e-01  8.3500e-06
  3.1131e-01  8.3500e-06
  3.1231e-01  8.3500e-06
  3.1331e-01  8.3500e-06
  3.1431e-01  8.3500e-06
  3.1532e-01  8.3500e-06
  3.1632e-01  8.3500e-06
  3.1732e-01  8.3500e-06
  3.1832e-01  8.3500e-06
  3.1932e-01  8.3500e-06
  3.2032e-01  8.3500e-06
  3.2132e-01  8.3500e-06
  3.2232e-01  8.3500e-06
  3.2332e-01  8.3500e-06
  3.2432e-01  8.3500e-06
  3.2533e-01  8.3500e-06
  3.2633e-01  8.3500e-06
  3.2733e-01  8.3500e-06
  3.2833e-01  8.3500e-06
  3.2933e-01  8.3500e-06
  3.3033e-01  8.3500e-06
  3.3133e-01  8.3500e-06
  3.3233e-01  8.3500e-06
  3.3333e-01  8.3500e-06
  3.3433e-01  8.3500e-06
  3.3534e-01  8.3500e-06
  3.3634e-01  8.3500e-06
  3.3734e-01  8.3500e-06
  3.3834e-01  8.3500e-06
  3.3934e-01  8.3500e-06
  3.4034e-01  8.3500e-06
  3.4134e-01  8.3500e-06
  3.4234e-01  8.3500e-06
  3.4334e-01  8.3500e-06
  3.4434e-01  8.3500e-06
  3.4535e-01  8.3500e-06
  3.4635e-01  8.3500e-06
  3.4735e-01  8.3500e-06
  3.4835e-01  8.3500e-06
  3.4935e-01  8.3500e-06
  3.5035e-01  8.3500e-06
  3.5135e-01  8.3500e-06
  3.5235e-01  8.3500e-06
  3.5335e-01  8.3500e-06
  3.5435e-01  8.3500e-06
  3.5536e-01  8.3500e-06
  3.5636e-01  8.3500e-06
  3.5736e-01  8.3500e-06
  3.5836e-01  8.3500e-06
  3.5936e-01  8.3500e-06
  3.6036e-01  8.3500e-06
  3.6136e-01  8.3500e-06
  3.6236e-01  8.3500e-06
  3.6336e-01  8.3500e-06
  3.6436e-01  8.3500e-06
  3.6537e-01  8.3500e-06
  3.6637e-01  8.3500e-06
  3.6737e-01  8.3500e-06
  3.6837e-01  8.3500e-06
  3.6937e-01  8.3500e-06
  3.7037e-01  8.3500e-06
  3.7137e-01  8.3500e-06
  3.7237e-01  8.3500e-06
  3.7337e-01  8.3500e-06
  3.7437e-01  8.3500e-06
  3.7538e-01  8.3500e-06
  3.7638e-01  8.3500e-06
  3.7738e-01  8.3500e-06
  3.7838e-01  8.3500e-06
  3.7938e-01  8.3500e-06
  3.8038e-01  8.3500e-06
  3.8138e-01  8.3500e-06
  3.8238e-01  8.3500e-06
  3.8338e-01  8.3500e-06
  3.8438e-01  8.3500e-06
  3.8539e-01  8.3500e-06
  3.8639e-01  8.3500e-06
  3.8739e-01  8.3500e-06
  3.8839e-01  8.3500e-06
  3.8939e-01  8.3500e-06
  3.9039e-01  8.3500e-06
  3.9139e-01  8.3500e-06
  3.9239e-01  8.3500e-06
  3.9339e-01  8.3500e-06
  3.9439e-01  8.3500e-06
  3.9540e-01  8.3500e-06
  3.9640e-01  8.3500e-06
  3.9740e-01  8.3500e-06
  3.9840e-01  8.3500e-06
  3.9940e-01  8.3500e-06
  4.0040e-01  8.3500e-06
  4.0140e-01  8.3500e-06
  4.0240e-01  8.3500e-06
  4.0340e-01  8.3500e-06
  4.0440e-01  8.3500e-06
  4.0541e-01  8.3500e-06
  4.0641e-01  8.3500e-06
  4.0741e-01  8.3500e-06
  4.0841e-01  8.3500e-06
  4.0941e-01  8.3500e-06
  4.1041e-01  8.3500e-06
  4.1141e-01  8.3500e-06
  4.1241e-01  8.3500e-06
  4.1341e-01  8.3500e-06
  4.1441e-01  8.3500e-06
  4.1542e-01  8.3500e-06
  4.1642e-01  8.3500e-06
  4.1742e-01  8.3500e-06
  4.1842e-01  8.3500e-06
  4.1942e-01  8.3500e-06
  4.2042e-01  8.3500e-06
  4.2142e-01  8.3500e-06
  4.2242e-01  8.3500e-06
  4.2342e-01  8.3500e-06
  4.2442e-01  8.3500e-06
  4.2543e-01  8.3500e-06
  4.2643e-01  8.3500e-06
  4.2743e-01  8.3500e-06
  4.2843e-01  8.3500e-06
  4.2943e-01  8.3500e-06
  4.3043e-01  8.3500e-06
  4.3143e-01  8.3500e-06
  4.3243e-01  8.3500e-06
  4.3343e-01  8.3500e-06
  4.3443e-01  8.3500e-06
  4.3544e-01  8.3500e-06
  4.3644e-01  8.3500e-06
  4.3744e-01  8.3500e-06
  4.3844e-01  8.3500e-06
  4.3944e-01  8.3500e-06
  4.4044e-01  8.3500e-06
  4.4144e-01  8.3500e-06
  4.4244e-01  8.3500e-06
  4.4344e-01  8.3500e-06
  4.4444e-01  8.3500e-06
  4.4545e-01  8.3500e-06
  4.4645e-01  8.3500e-06
  4.4745e-01  8.3500e-06
  4.4845e-01  8.3500e-06
  4.4945e-01  8.3500e-06
  4.5045e-01  8.3500e-06
  4.5145e-01  8.3500e-06
  4.5245e-01  8.3500e-06
  4.5345e-01  8.3500e-06
  4.5445e-01  8.3500e-06
  4.5546e-01  8.3500e-06
  4.5646e-01  8.3500e-06
  4.5746e-01  8.3500e-06
  4.5846e-01  8.3500e-06
  4.5946e-01  8.3500e-06
  4.6046e-01  8.3500e-06
  4.6146e-01  8.3500e-06
  4.6246e-01  8.3500e-06
  4.6346e-01  8.3500e-06
  4.6446e-01  8.3500e-06
  4.6547e-01  8.3500e-06
  4.6647e-01  8.3500e-06
  4.6747e-01  8.3500e-06
  4.6847e-01  8.3500e-06
  4.6947e-01  8.3500e-06
  4.7047e-01  8.3500e-06
  4.7147e-01  8.3500e-06
  4.7247e-01  8.3500e-06
  4.7347e-01  8.3500e-06
  4.7447e-01  8.3500e-06
  4.7548e-01  8.3500e-06
  4.7648e-01  8.3500e-06
  4.7748e-01  8.3500e-06
  4.7848e-01  8.3500e-06
  4.7948e-01  8.3500e-06
  4.8048e-01  8.3500e-06
  4.8148e-01  8.3500e-06
  4.8248e-01  8.3500e-06
  4.8348e-01  8.3500e-06
  4.8448e-01  8.3500e-06
  4.8549e-01  8.3500e-06
  4.8649e-01  8.3500e-06
  4.8749e-01  8.3500e-06
  4.8849e-01  8.3500e-06
  4.8949e-01  8.3500e-06
  4.9049e-01  8.3500e-06
  4.9149e-01  8.3500e-06
  4.9249e-01  8.3500e-06
  4.9349e-01  8.3500e-06
  4.9449e-01  8.3500e-06
  4.9550e-01  8.3500e-06
  4.9650e-01  8.3500e-06
  4.9750e-01  8.3500e-06
  4.9850e-01  8.3500e-06
  4.9950e-01  8.3500e-06
  5.0050e-01  8.3500e-06
  5.0150e-01  8.3500e-06
  5.0250e-01  8.3500e-06
  5.0350e-01  8.3500e-06
  5.0450e-01  8.3500e-06
  5.0551e-01  8.3500e-06
  5.0651e-01  8.3500e-06
  5.0751e-01  8.3500e-06
  5.0851e-01  8.3500e-06
  5.0951e-01  8.3500e-06
  5.1051e-01  8.3500e-06
  5.1151e-01  8.3500e-06
  5.1251e-01  8.3500e-06
  5.1351e-01  8.3500e-06
  5.1451e-01  8.3500e-06
  5.1552e-01  8.3500e-06
  5.1652e-01  8.3500e-06
  5.1752e-01  8.3500e-06
  5.1852e-01  8.3500e-06
  5.1952e-01  8.3500e-06
  5.2052e-01  8.3500e-06
  5.2152e-01  8.3500e-06
  5.2252e-01  8.3500e-06
  5.2352e-01  8.3500e-06
  5.2452e-01  8.3500e-06
  5.2553e-01  8.3500e-06
  5.2653e-01  8.3500e-06
  5.2753e-01  8.3500e-06
  5.2853e-01  8.3500e-06
  5.2953e-01  8.3500e-06
  5.3053e-01  8.3500e-06
  5.3153e-01  8.3500e-06
  5.3253e-01  8.3500e-06
  5.3353e-01  8.3500e-06
  5.3453e-01  8.3500e-06
  5.3554e-01  8.3500e-06
  5.3654e-01  8.3500e-06
  5.3754e-01  8.3500e-06
  5.3854e-01  8.3500e-06
  5.3954e-01  8.3500e-06
  5.4054e-01  8.3500e-06
  5.4154e-01  8.3500e-06
  5.4254e-01  8.3500e-06
  5.4354e-01  8.3500e-06
  5.4454e-01  8.3500e-06
  5.4555e-01  8.3500e-06
  5.4655e-01  8.3500e-06
  5.4755e-01  8.3500e-06
  5.4855e-01  8.3500e-06
  5.4955e-01  8.3500e-06
  5.5055e-01  8.3500e-06
  5.5155e-01  8.3500e-06
  5.5255e-01  8.3500e-06
  5.5355e-01  8.3500e-06
  5.5455e-01  8.3500e-06
  5.5556e-01  8.3500e-06
  5.5656e-01  8.3500e-06
  5.5756e-01  8.3500e-06
  5.5856e-01  8.3500e-06
  5.5956e-01  8.3500e-06
  5.6056e-01  8.3500e-06
  5.6156e-01  8.3500e-06
  5.6256e-01  8.3500e-06
  5.6356e-01  8.3500e-06
  5.6456e-01  8.3500e-06
  5.6557e-01  8.3500e-06
  5.6657e-01  8.3500e-06
  5.6757e-01  8.3500e-06
  5.6857e-01  8.3500e-06
  5.6957e-01  8.3500e-06
  5.7057e-01  8.3500e-06
  5.7157e-01  8.3500e-06
  5.7257e-01  8.3500e-06
  5.7357e-01  8.3500e-06
  5.7457e-01  8.3500e-06
  5.7558e-01  8.3500e-06
  5.7658e-01  8.3500e-06
  5.7758e-01  8.3500e-06
  5.7858e-01  8.3500e-06
  5.7958e-01  8.3500e-06
  5.8058e-01  8.3500e-06
  5.8158e-01  8.3500e-06
  5.8258e-01  8.3500e-06
  5.8358e-01  8.3500e-06
  5.8458e-01  8.3500e-06
  5.8559e-01  8.3500e-06
  5.8659e-01  8.3500e-06
  5.8759e-01  8.3500e-06
  5.8859e-01  8.3500e-06
  5.8959e-01  8.3500e-06
  5.9059e-01  8.3500e-06
  5.9159e-01  8.3500e-06
  5.9259e-01  8.3500e-06
  5.9359e-01  8.3500e-06
  5.9459e-01  8.3500e-06
  5.9560e-01  8.3500e-06
  5.9660e-01  8.3500e-06
  5.9760e-01  8.3500e-06
  5.9860e-01  8.3500e-06
  5.9960e-01  8.3500e-06
  6.0060e-01  8.3500e-06
  6.0160e-01  8.3500e-06
  6.0260e-01  8.3500e-06
  6.0360e-01  8.3500e-06
  6.0460e-01  8.3500e-06
  6.0561e-01  8.3500e-06
  6.0661e-01  8.3500e-06
  6.0761e-01  8.3500e-06
  6.0861e-01  8.3500e-06
  6.0961e-01  8.3500e-06
  6.1061e-01  8.3500e-06
  6.1161e-01  8.3500e-06
  6.1261e-01  8.3500e-06
  6.1361e-01  8.3500e-06
  6.1461e-01  8.3500e-06
  6.1562e-01  8.3500e-06
  6.1662e-01  8.3500e-06
  6.1762e-01  8.3500e-06
  6.1862e-01  8.3500e-06
  6.1962e-01  8.3500e-06
  6.2062e-01  8.3500e-06
  6.2162e-01  8.3500e-06
  6.2262e-01  8.3500e-06
  6.2362e-01  8.3500e-06
  6.2462e-01  8.3500e-06
  6.2563e-01  8.3500e-06
  6.2663e-01  8.3500e-06
  6.2763e-01  8.3500e-06
  6.2863e-01  8.3500e-06
  6.2963e-01  8.3500e-06
  6.3063e-01  8.3500e-06
  6.3163e-01  8.3500e-06
  6.3263e-01  8.3500e-06
  6.3363e-01  8.3500e-06
  6.3463e-01  8.3500e-06
  6.3564e-01  8.3500e-06
  6.3664e-01  8.3500e-06
  6.3764e-01  8.3500e-06
  6.3864e-01  8.3500e-06
  6.3964e-01  8.3500e-06
  6.4064e-01  8.3500e-06
  6.4164e-01  8.3500e-06
  6.4264e-01  8.3500e-06
  6.4364e-01  8.3500e-06
  6.4464e-01  8.3500e-06
  6.4565e-01  8.3500e-06
  6.4665e-01  8.3500e-06
  6.4765e-01  8.3500e-06
  6.4865e-01  8.3500e-06
  6.4965e-01  8.3500e-06
  6.5065e-01  8.3500e-06
  6.5165e-01  8.3500e-06
  6.5265e-01  8.3500e-06
  6.5365e-01  8.3500e-06
  6.5465e-01  8.3500e-06
  6.5566e-01  8.3500e-06
  6.5666e-01  8.3500e-06
  6.5766e-01  8.3500e-06
  6.5866e-01  8.3500e-06
  6.5966e-01  8.3500e-06
  6.6066e-01  8.3500e-06
  6.6166e-01  8.3500e-06
  6.6266e-01  8.3500e-06
  6.6366e-01  8.3500e-06
  6.6466e-01  8.3500e-06
  6.6567e-01  8.3500e-06
  6.6667e-01  8.3500e-06
  6.6767e-01  8.3500e-06
  6.6867e-01  8.3500e-06
  6.6967e-01  8.3500e-06
  6.7067e-01  8.3500e-06
  6.7167e-01  8.3500e-06
  6.7267e-01  8.3500e-06
  6.7367e-01  8.3500e-06
  6.7467e-01  8.3500e-06
  6.7568e-01  8.3500e-06
  6.7668e-01  8.3500e-06
  6.7768e-01  8.3500e-06
  6.7868e-01  8.3500e-06
  6.7968e-01  8.3500e-06
  6.8068e-01  8.3500e-06
  6.8168e-01  8.3500e-06
  6.8268e-01  8.3500e-06
  6.8368e-01  8.3500e-06
  6.8468e-01  8.3500e-06
  6.8569e-01  8.3500e-06
  6.8669e-01  8.3500e-06
  6.8769e-01  8.3500e-06
  6.8869e-01  8.3500e-06
  6.8969e-01  8.3500e-06
  6.9069e-01  8.3500e-06
  6.9169e-01  8.3500e-06
  6.9269e-01  8.3500e-06
  6.9369e-01  8.3500e-06
  6.9469e-01  8.3500e-06
  6.9570e-01  8.3500e-06
  6.9670e-01  8.3500e-06
  6.9770e-01  8.3500e-06
  6.9870e-01  8.3500e-06
  6.9970e-01  8.3500e-06
  7.0070e-01  8.3500e-06
  7.0170e-01  8.3500e-06
  7.0270e-01  8.3500e-06
  7.0370e-01  8.3500e-06
  7.0470e-01  8.3500e-06
  7.0571e-01  8.3500e-06
  7.0671e-01  8.3500e-06
  7.0771e-01  8.3500e-06
  7.0871e-01  8.3500e-06
  7.0971e-01  8.3500e-06
  7.1071e-01  8.3500e-06
  7.1171e-01  8.3500e-06
  7.1271e-01  8.3500e-06
  7.1371e-01  8.3500e-06
  7.1471e-01  8.3500e-06
  7.1572e-01  8.3500e-06
  7.1672e-01  8.3500e-06
  7.1772e-01  8.3500e-06
  7.1872e-01  8.3500e-06
  7.1972e-01  8.3500e-06
  7.2072e-01  8.3500e-06
  7.2172e-01  8.3500e-06
  7.2272e-01  8.3500e-06
  7.2372e-01  8.3500e-06
  7.2472e-01  8.3500e-06
  7.2573e-01  8.3500e-06
  7.2673e-01  8.3500e-06
  7.2773e-01  8.3500e-06
  7.2873e-01  8.3500e-06
  7.2973e-01  8.3500e-06
  7.3073e-01  8.3500e-06
  7.3173e-01  8.3500e-06
  7.3273e-01  8.3500e-06
  7.3373e-01  8.3500e-06
  7.3473e-01  8.3500e-06
  7.3574e-01  8.3500e-06
  7.3674e-01  8.3500e-06
  7.3774e-01  8.3500e-06
  7.3874e-01  8.3500e-06
  7.3974e-01  8.3500e-06
  7.4074e-01  8.3500e-06
  7.4174e-01  8.3500e-06
  7.4274e-01  8.3500e-06
  7.4374e-01  8.3500e-06
  7.4474e-01  8.3500e-06
  7.4575e-01  8.3500e-06
  7.4675e-01  8.3500e-06
  7.4775e-01  8.3500e-06
  7.4875e-01  8.3500e-06
  7.4975e-01  8.3500e-06
  7.5075e-01  8.3500e-06
  7.5175e-01  8.3500e-06
  7.5275e-01  8.3500e-06
  7.5375e-01  8.3500e-06
  7.5475e-01  8.3500e-06
  7.5576e-01  8.3500e-06
  7.5676e-01  8.3500e-06
  7.5776e-01  8.3500e-06
  7.5876e-01  8.3500e-06
  7.5976e-01  8.3500e-06
  7.6076e-01  8.3500e-06
  7.6176e-01  8.3500e-06
  7.6276e-01  8.3500e-06
  7.6376e-01  8.3500e-06
  7.6476e-01  8.3500e-06
  7.6577e-01  8.3500e-06
  7.6677e-01  8.3500e-06
  7.6777e-01  8.3500e-06
  7.6877e-01  8.3500e-06
  7.6977e-01  8.3500e-06
  7.7077e-01  8.3500e-06
  7.7177e-01  8.3500e-06
  7.7277e-01  8.3500e-06
  7.7377e-01  8.3500e-06
  7.7477e-01  8.3500e-06
  7.7578e-01  8.3500e-06
  7.7678e-01  8.3500e-06
  7.7778e-01  8.3500e-06
  7.7878e-01  8.3500e-06
  7.7978e-01  8.3500e-06
  7.8078e-01  8.3500e-06
  7.8178e-01  8.3500e-06
  7.8278e-01  8.3500e-06
  7.8378e-01  8.3500e-06
  7.8478e-01  8.3500e-06
  7.8579e-01  8.3500e-06
  7.8679e-01  8.3500e-06
  7.8779e-01  8.3500e-06
  7.8879e-01  8.3500e-06
  7.8979e-01  8.3500e-06
  7.9079e-01  8.3500e-06
  7.9179e-01  8.3500e-06
  7.9279e-01  8.3500e-06
  7.9379e-01  8.3500e-06
  7.9479e-01  8.3500e-06
  7.9580e-01  8.3500e-06
  7.9680e-01  8.3500e-06
  7.9780e-01  8.3500e-06
  7.9880e-01  8.3500e-06
  7.9980e-01  8.3500e-06
  8.0080e-01  8.3500e-06
  8.0180e-01  8.3500e-06
  8.0280e-01  8.3500e-06
  8.0380e-01  8.3500e-06
  8.0480e-01  8.3500e-06
  8.0581e-01  8.3500e-06
  8.0681e-01  8.3500e-06
  8.0781e-01  8.3500e-06
  8.0881e-01  8.3500e-06
  8.0981e-01  8.3500e-06
  8.1081e-01  8.3500e-06
  8.1181e-01  8.3500e-06
  8.1281e-01  8.3500e-06
  8.1381e-01  8.3500e-06
  8.1481e-01  8.3500e-06
  8.1582e-01  8.3500e-06
  8.1682e-01  8.3500e-06
  8.1782e-01  8.3500e-06
  8.1882e-01  8.3500e-06
  8.1982e-01  8.3500e-06
  8.2082e-01  8.3500e-06
  8.2182e-01  8.3500e-06
  8.2282e-01  8.3500e-06
