           x        y(x)
  9.7010e-03  6.8971e-09
  9.8010e-03  6.9644e-09
  9.9010e-03  7.0316e-09
  1.0001e-02  7.0987e-09
  1.0101e-02  7.1658e-09
  1.0201e-02  7.2327e-09
  1.0301e-02  7.2996e-09
  1.0401e-02  7.3665e-09
  1.0501e-02  7.4332e-09
  1.0601e-02  7.4999e-09
  1.0701e-02  7.5665e-09
  1.0801e-02  7.6330e-09
  1.0901e-02  7.6994e-09
  1.1001e-02  7.7658e-09
  1.1101e-02  7.8321e-09
  1.1201e-02  7.8983e-09
  1.1301e-02  7.9645e-09
  1.1401e-02  8.0306e-09
  1.1501e-02  8.0966e-09
  1.1601e-02  8.1625e-09
  1.1701e-02  8.2283e-09
  1.1801e-02  8.2941e-09
  1.1901e-02  8.3598e-09
  1.2001e-02  8.4255e-09
  1.2101e-02  8.4910e-09
  1.2201e-02  8.5565e-09
  1.2301e-02  8.6219e-09
  1.2401e-02  8.6872e-09
  1.2501e-02  8.7525e-09
  1.2601e-02  8.8177e-09
  1.2701e-02  8.8828e-09
  1.2801e-02  8.9478e-09
  1.2901e-02  9.0128e-09
  1.3001e-02  9.0777e-09
  1.3101e-02  9.1425e-09
  1.3201e-02  9.2073e-09
  1.3301e-02  9.2719e-09
  1.3401e-02  9.3365e-09
  1.3501e-02  9.4011e-09
  1.3601e-02  9.4655e-09
  1.3701e-02  9.5299e-09
  1.3801e-02  9.5942e-09
  1.3901e-02  9.6585e-09
  1.4001e-02  9.7226e-09
  1.4101e-02  9.7867e-09
  1.4201e-02  9.8507e-09
  1.4301e-02  9.9147e-09
  1.4401e-02  9.9786e-09
  1.4501e-02  1.0042e-08
  1.4601e-02  1.0106e-08
  1.4701e-02  1.0170e-08
  1.4801e-02  1.0233e-08
  1.4901e-02  1.0297e-08
  1.5002e-02  1.0360e-08
  1.5102e-02  1.0424e-08
  1.5202e-02  1.0487e-08
  1.5302e-02  1.0550e-08
  1.5402e-02  1.0613e-08
  1.5502e-02  1.0676e-08
  1.5602e-02  1.0739e-08
  1.5702e-02  1.0802e-08
  1.5802e-02  1.0865e-08
  1.5902e-02  1.0928e-08
  1.6002e-02  1.0991e-08
  1.6102e-02  1.1053e-08
  1.6202e-02  1.1116e-08
  1.6302e-02  1.1179e-08
  1.6402e-02  1.1241e-08
  1.6502e-02  1.1303e-08
  1.6602e-02  1.1366e-08
  1.6702e-02  1.1428e-08
  1.6802e-02  1.1490e-08
  1.6902e-02  1.1552e-08
  1.7002e-02  1.1614e-08
  1.7102e-02  1.1676e-08
  1.7202e-02  1.1738e-08
  1.7302e-02  1.1800e-08
  1.7402e-02  1.1862e-08
  1.7502e-02  1.1923e-08
  1.7602e-02  1.1985e-08
  1.7702e-02  1.2046e-08
  1.7802e-02  1.2108e-08
  1.7902e-02  1.2169e-08
  1.8002e-02  1.2231e-08
  1.8102e-02  1.2292e-08
  1.8202e-02  1.2353e-08
  1.8302e-02  1.2414e-08
  1.8402e-02  1.2475e-08
  1.8502e-02  1.2536e-08
  1.8602e-02  1.2597e-08
  1.8702e-02  1.2658e-08
  1.8802e-02  1.2719e-08
  1.8902e-02  1.2779e-08
  1.9002e-02  1.2840e-08
  1.9102e-02  1.2901e-08
  1.9202e-02  1.2961e-08
  1.9302e-02  1.3021e-08
  1.9402e-02  1.3082e-08
  1.9502e-02  1.3142e-08
  1.9602e-02  1.3202e-08
  1.9702e-02  1.3262e-08
  1.9802e-02  1.3323e-08
  1.9902e-02  1.3383e-08
  2.0002e-02  1.3442e-08
  2.0102e-02  1.3502e-08
  2.0202e-02  1.3562e-08
  2.0302e-02  1.3622e-08
  2.0402e-02  1.3682e-08
  2.0502e-02  1.3741e-08
  2.0602e-02  1.3801e-08
  2.0702e-02  1.3860e-08
  2.0802e-02  1.3920e-08
  2.0902e-02  1.3979e-08
  2.1002e-02  1.4038e-08
  2.1102e-02  1.4097e-08
  2.1202e-02  1.4156e-08
  2.1302e-02  1.4216e-08
  2.1402e-02  1.4275e-08
  2.1502e-02  1.4333e-08
  2.1602e-02  1.4392e-08
  2.1702e-02  1.4451e-08
  2.1802e-02  1.4510e-08
  2.1902e-02  1.4568e-08
  2.2002e-02  1.4627e-08
  2.2102e-02  1.4686e-08
  2.2202e-02  1.4744e-08
  2.2302e-02  1.4802e-08
  2.2402e-02  1.4861e-08
  2.2502e-02  1.4919e-08
  2.2602e-02  1.4977e-08
  2.2702e-02  1.5035e-08
  2.2802e-02  1.5093e-08
  2.2902e-02  1.5151e-08
  2.3002e-02  1.5209e-08
  2.3102e-02  1.5267e-08
  2.3202e-02  1.5325e-08
  2.3302e-02  1.5383e-08
  2.3402e-02  1.5440e-08
  2.3502e-02  1.5498e-08
  2.3602e-02  1.5555e-08
  2.3702e-02  1.5613e-08
  2.3802e-02  1.5670e-08
  2.3902e-02  1.5728e-08
  2.4002e-02  1.5785e-08
  2.4102e-02  1.5842e-08
  2.4202e-02  1.5899e-08
  2.4302e-02  1.5956e-08
  2.4402e-02  1.6013e-08
  2.4502e-02  1.6070e-08
  2.4602e-02  1.6127e-08
  2.4702e-02  1.6184e-08
  2.4802e-02  1.6241e-08
  2.4902e-02  1.6297e-08
  2.5003e-02  1.6354e-08
  2.5103e-02  1.6411e-08
  2.5203e-02  1.6467e-08
  2.5303e-02  1.6523e-08
  2.5403e-02  1.6580e-08
  2.5503e-02  1.6636e-08
  2.5603e-02  1.6692e-08
  2.5703e-02  1.6748e-08
  2.5803e-02  1.6805e-08
  2.5903e-02  1.6861e-08
  2.6003e-02  1.6917e-08
  2.6103e-02  1.6972e-08
  2.6203e-02  1.7028e-08
  2.6303e-02  1.7084e-08
  2.6403e-02  1.7140e-08
  2.6503e-02  1.7195e-08
  2.6603e-02  1.7251e-08
  2.6703e-02  1.7307e-08
  2.6803e-02  1.7362e-08
  2.6903e-02  1.7417e-08
  2.7003e-02  1.7473e-08
  2.7103e-02  1.7528e-08
  2.7203e-02  1.7583e-08
  2.7303e-02  1.7638e-08
  2.7403e-02  1.7693e-08
  2.7503e-02  1.7748e-08
  2.7603e-02  1.7803e-08
  2.7703e-02  1.7858e-08
  2.7803e-02  1.7913e-08
  2.7903e-02  1.7968e-08
  2.8003e-02  1.8022e-08
  2.8103e-02  1.8077e-08
  2.8203e-02  1.8132e-08
  2.8303e-02  1.8186e-08
  2.8403e-02  1.8241e-08
  2.8503e-02  1.8295e-08
  2.8603e-02  1.8349e-08
  2.8703e-02  1.8404e-08
  2.8803e-02  1.8458e-08
  2.8903e-02  1.8512e-08
  2.9003e-02  1.8566e-08
  2.9103e-02  1.8620e-08
  2.9203e-02  1.8674e-08
  2.9303e-02  1.8728e-08
  2.9403e-02  1.8782e-08
  2.9503e-02  1.8835e-08
  2.9603e-02  1.8889e-08
  2.9703e-02  1.8943e-08
  2.9803e-02  1.8996e-08
  2.9903e-02  1.9050e-08
  3.0003e-02  1.9103e-08
  3.0103e-02  1.9157e-08
  3.0203e-02  1.9210e-08
  3.0303e-02  1.9263e-08
  3.0403e-02  1.9316e-08
  3.0503e-02  1.9369e-08
  3.0603e-02  1.9423e-08
  3.0703e-02  1.9476e-08
  3.0803e-02  1.9528e-08
  3.0903e-02  1.9581e-08
  3.1003e-02  1.9634e-08
  3.1103e-02  1.9687e-08
  3.1203e-02  1.9740e-08
  3.1303e-02  1.9792e-08
  3.1403e-02  1.9845e-08
  3.1503e-02  1.9897e-08
  3.1603e-02  1.9950e-08
  3.1703e-02  2.0002e-08
  3.1803e-02  2.0055e-08
  3.1903e-02  2.0107e-08
  3.2003e-02  2.0159e-08
  3.2103e-02  2.0211e-08
  3.2203e-02  2.0263e-08
  3.2303e-02  2.0315e-08
  3.2403e-02  2.0367e-08
  3.2503e-02  2.0419e-08
  3.2603e-02  2.0471e-08
  3.2703e-02  2.0523e-08
  3.2803e-02  2.0575e-08
  3.2903e-02  2.0626e-08
  3.3003e-02  2.0678e-08
  3.3103e-02  2.0730e-08
  3.3203e-02  2.0781e-08
  3.3303e-02  2.0833e-08
  3.3403e-02  2.0884e-08
  3.3503e-02  2.0935e-08
  3.3603e-02  2.0986e-08
  3.3703e-02  2.1038e-08
  3.3803e-02  2.1089e-08
  3.3903e-02  2.1140e-08
  3.4003e-02  2.1191e-08
  3.4103e-02  2.1242e-08
  3.4203e-02  2.1293e-08
  3.4303e-02  2.1344e-08
  3.4403e-02  2.1394e-08
  3.4503e-02  2.1445e-08
  3.4603e-02  2.1496e-08
  3.4703e-02  2.1546e-08
  3.4803e-02  2.1597e-08
  3.4903e-02  2.1647e-08
  3.5004e-02  2.1698e-08
  3.5104e-02  2.1748e-08
  3.5204e-02  2.1799e-08
  3.5304e-02  2.1849e-08
  3.5404e-02  2.1899e-08
  3.5504e-02  2.1949e-08
  3.5604e-02  2.1999e-08
  3.5704e-02  2.2049e-08
  3.5804e-02  2.2099e-08
  3.5904e-02  2.2149e-08
  3.6004e-02  2.2199e-08
  3.6104e-02  2.2249e-08
  3.6204e-02  2.2298e-08
  3.6304e-02  2.2348e-08
  3.6404e-02  2.2398e-08
  3.6504e-02  2.2447e-08
  3.6604e-02  2.2497e-08
  3.6704e-02  2.2546e-08
  3.6804e-02  2.2596e-08
  3.6904e-02  2.2645e-08
  3.7004e-02  2.2694e-08
  3.7104e-02  2.2743e-08
  3.7204e-02  2.2793e-08
  3.7304e-02  2.2842e-08
  3.7404e-02  2.2891e-08
  3.7504e-02  2.2940e-08
  3.7604e-02  2.2989e-08
  3.7704e-02  2.3037e-08
  3.7804e-02  2.3086e-08
  3.7904e-02  2.3135e-08
  3.8004e-02  2.3184e-08
  3.8104e-02  2.3232e-08
  3.8204e-02  2.3281e-08
  3.8304e-02  2.3329e-08
  3.8404e-02  2.3378e-08
  3.8504e-02  2.3426e-08
  3.8604e-02  2.3475e-08
  3.8704e-02  2.3523e-08
  3.8804e-02  2.3571e-08
  3.8904e-02  2.3619e-08
  3.9004e-02  2.3668e-08
  3.9104e-02  2.3716e-08
  3.9204e-02  2.3764e-08
  3.9304e-02  2.3812e-08
  3.9404e-02  2.3859e-08
  3.9504e-02  2.3907e-08
  3.9604e-02  2.3955e-08
  3.9704e-02  2.4003e-08
  3.9804e-02  2.4051e-08
  3.9904e-02  2.4098e-08
  4.0004e-02  2.4146e-08
  4.0104e-02  2.4193e-08
  4.0204e-02  2.4241e-08
  4.0304e-02  2.4288e-08
  4.0404e-02  2.4335e-08
  4.0504e-02  2.4383e-08
  4.0604e-02  2.4430e-08
  4.0704e-02  2.4477e-08
  4.0804e-02  2.4524e-08
  4.0904e-02  2.4571e-08
  4.1004e-02  2.4618e-08
  4.1104e-02  2.4665e-08
  4.1204e-02  2.4712e-08
  4.1304e-02  2.4759e-08
  4.1404e-02  2.4806e-08
  4.1504e-02  2.4853e-08
  4.1604e-02  2.4899e-08
  4.1704e-02  2.4946e-08
  4.1804e-02  2.4992e-08
  4.1904e-02  2.5039e-08
  4.2004e-02  2.5085e-08
  4.2104e-02  2.5132e-08
  4.2204e-02  2.5178e-08
  4.2304e-02  2.5224e-08
  4.2404e-02  2.5271e-08
  4.2504e-02  2.5317e-08
  4.2604e-02  2.5363e-08
  4.2704e-02  2.5409e-08
  4.2804e-02  2.5455e-08
  4.2904e-02  2.5501e-08
  4.3004e-02  2.5547e-08
  4.3104e-02  2.5593e-08
  4.3204e-02  2.5639e-08
  4.3304e-02  2.5684e-08
  4.3404e-02  2.5730e-08
  4.3504e-02  2.5776e-08
  4.3604e-02  2.5821e-08
  4.3704e-02  2.5867e-08
  4.3804e-02  2.5912e-08
  4.3904e-02  2.5958e-08
  4.4004e-02  2.6003e-08
  4.4104e-02  2.6048e-08
  4.4204e-02  2.6094e-08
  4.4304e-02  2.6139e-08
  4.4404e-02  2.6184e-08
  4.4504e-02  2.6229e-08
  4.4604e-02  2.6274e-08
  4.4704e-02  2.6319e-08
  4.4804e-02  2.6364e-08
  4.4904e-02  2.6409e-08
  4.5005e-02  2.6454e-08
  4.5105e-02  2.6499e-08
  4.5205e-02  2.6543e-08
  4.5305e-02  2.6588e-08
  4.5405e-02  2.6633e-08
  4.5505e-02  2.6677e-08
  4.5605e-02  2.6722e-08
  4.5705e-02  2.6766e-08
  4.5805e-02  2.6811e-08
  4.5905e-02  2.6855e-08
  4.6005e-02  2.6899e-08
  4.6105e-02  2.6944e-08
  4.6205e-02  2.6988e-08
  4.6305e-02  2.7032e-08
  4.6405e-02  2.7076e-08
  4.6505e-02  2.7120e-08
  4.6605e-02  2.7164e-08
  4.6705e-02  2.7208e-08
  4.6805e-02  2.7252e-08
  4.6905e-02  2.7296e-08
  4.7005e-02  2.7339e-08
  4.7105e-02  2.7383e-08
  4.7205e-02  2.7427e-08
  4.7305e-02  2.7471e-08
  4.7405e-02  2.7514e-08
  4.7505e-02  2.7558e-08
  4.7605e-02  2.7601e-08
  4.7705e-02  2.7645e-08
  4.7805e-02  2.7688e-08
  4.7905e-02  2.7731e-08
  4.8005e-02  2.7774e-08
  4.8105e-02  2.7818e-08
  4.8205e-02  2.7861e-08
  4.8305e-02  2.7904e-08
  4.8405e-02  2.7947e-08
  4.8505e-02  2.7990e-08
  4.8605e-02  2.8033e-08
  4.8705e-02  2.8076e-08
  4.8805e-02  2.8119e-08
  4.8905e-02  2.8162e-08
  4.9005e-02  2.8204e-08
  4.9105e-02  2.8247e-08
  4.9205e-02  2.8290e-08
  4.9305e-02  2.8332e-08
  4.9405e-02  2.8375e-08
  4.9505e-02  2.8417e-08
  4.9605e-02  2.8460e-08
  4.9705e-02  2.8502e-08
  4.9805e-02  2.8544e-08
  4.9905e-02  2.8587e-08
  5.0005e-02  2.8629e-08
  5.0105e-02  2.8671e-08
  5.0205e-02  2.8713e-08
  5.0305e-02  2.8755e-08
  5.0405e-02  2.8797e-08
  5.0505e-02  2.8839e-08
  5.0605e-02  2.8881e-08
  5.0705e-02  2.8923e-08
  5.0805e-02  2.8965e-08
  5.0905e-02  2.9007e-08
  5.1005e-02  2.9049e-08
  5.1105e-02  2.9090e-08
  5.1205e-02  2.9132e-08
  5.1305e-02  2.9174e-08
  5.1405e-02  2.9215e-08
  5.1505e-02  2.9257e-08
  5.1605e-02  2.9298e-08
  5.1705e-02  2.9339e-08
  5.1805e-02  2.9381e-08
  5.1905e-02  2.9422e-08
  5.2005e-02  2.9463e-08
  5.2105e-02  2.9505e-08
  5.2205e-02  2.9546e-08
  5.2305e-02  2.9587e-08
  5.2405e-02  2.9628e-08
  5.2505e-02  2.9669e-08
  5.2605e-02  2.9710e-08
  5.2705e-02  2.9751e-08
  5.2805e-02  2.9791e-08
  5.2905e-02  2.9832e-08
  5.3005e-02  2.9873e-08
  5.3105e-02  2.9914e-08
  5.3205e-02  2.9954e-08
  5.3305e-02  2.9995e-08
  5.3405e-02  3.0036e-08
  5.3505e-02  3.0076e-08
  5.3605e-02  3.0117e-08
  5.3705e-02  3.0157e-08
  5.3805e-02  3.0197e-08
  5.3905e-02  3.0238e-08
  5.4005e-02  3.0278e-08
  5.4105e-02  3.0318e-08
  5.4205e-02  3.0358e-08
  5.4305e-02  3.0398e-08
  5.4405e-02  3.0438e-08
  5.4505e-02  3.0478e-08
  5.4605e-02  3.0518e-08
  5.4705e-02  3.0558e-08
  5.4805e-02  3.0598e-08
  5.4905e-02  3.0638e-08
  5.5006e-02  3.0678e-08
  5.5106e-02  3.0717e-08
  5.5206e-02  3.0757e-08
  5.5306e-02  3.0797e-08
  5.5406e-02  3.0836e-08
  5.5506e-02  3.0876e-08
  5.5606e-02  3.0915e-08
  5.5706e-02  3.0955e-08
  5.5806e-02  3.0994e-08
  5.5906e-02  3.1034e-08
  5.6006e-02  3.1073e-08
  5.6106e-02  3.1112e-08
  5.6206e-02  3.1151e-08
  5.6306e-02  3.1190e-08
  5.6406e-02  3.1230e-08
  5.6506e-02  3.1269e-08
  5.6606e-02  3.1308e-08
  5.6706e-02  3.1347e-08
  5.6806e-02  3.1386e-08
  5.6906e-02  3.1424e-08
  5.7006e-02  3.1463e-08
  5.7106e-02  3.1502e-08
  5.7206e-02  3.1541e-08
  5.7306e-02  3.1579e-08
  5.7406e-02  3.1618e-08
  5.7506e-02  3.1657e-08
  5.7606e-02  3.1695e-08
  5.7706e-02  3.1734e-08
  5.7806e-02  3.1772e-08
  5.7906e-02  3.1811e-08
  5.8006e-02  3.1849e-08
  5.8106e-02  3.1887e-08
  5.8206e-02  3.1925e-08
  5.8306e-02  3.1964e-08
  5.8406e-02  3.2002e-08
  5.8506e-02  3.2040e-08
  5.8606e-02  3.2078e-08
  5.8706e-02  3.2116e-08
  5.8806e-02  3.2154e-08
  5.8906e-02  3.2192e-08
  5.9006e-02  3.2230e-08
  5.9106e-02  3.2268e-08
  5.9206e-02  3.2306e-08
  5.9306e-02  3.2343e-08
  5.9406e-02  3.2381e-08
  5.9506e-02  3.2419e-08
  5.9606e-02  3.2456e-08
  5.9706e-02  3.2494e-08
  5.9806e-02  3.2531e-08
  5.9906e-02  3.2569e-08
  6.0006e-02  3.2606e-08
  6.0106e-02  3.2644e-08
  6.0206e-02  3.2681e-08
  6.0306e-02  3.2718e-08
  6.0406e-02  3.2755e-08
  6.0506e-02  3.2793e-08
  6.0606e-02  3.2830e-08
  6.0706e-02  3.2867e-08
  6.0806e-02  3.2904e-08
  6.0906e-02  3.2941e-08
  6.1006e-02  3.2978e-08
  6.1106e-02  3.3015e-08
  6.1206e-02  3.3052e-08
  6.1306e-02  3.3089e-08
  6.1406e-02  3.3125e-08
  6.1506e-02  3.3162e-08
  6.1606e-02  3.3199e-08
  6.1706e-02  3.3236e-08
  6.1806e-02  3.3272e-08
  6.1906e-02  3.3309e-08
  6.2006e-02  3.3345e-08
  6.2106e-02  3.3382e-08
  6.2206e-02  3.3418e-08
  6.2306e-02  3.3455e-08
  6.2406e-02  3.3491e-08
  6.2506e-02  3.3527e-08
  6.2606e-02  3.3563e-08
  6.2706e-02  3.3600e-08
  6.2806e-02  3.3636e-08
  6.2906e-02  3.3672e-08
  6.3006e-02  3.3708e-08
  6.3106e-02  3.3744e-08
  6.3206e-02  3.3780e-08
  6.3306e-02  3.3816e-08
  6.3406e-02  3.3852e-08
  6.3506e-02  3.3888e-08
  6.3606e-02  3.3924e-08
  6.3706e-02  3.3959e-08
  6.3806e-02  3.3995e-08
  6.3906e-02  3.4031e-08
  6.4006e-02  3.4066e-08
  6.4106e-02  3.4102e-08
  6.4206e-02  3.4138e-08
  6.4306e-02  3.4173e-08
  6.4406e-02  3.4208e-08
  6.4506e-02  3.4244e-08
  6.4606e-02  3.4279e-08
  6.4706e-02  3.4315e-08
  6.4806e-02  3.4350e-08
  6.4906e-02  3.4385e-08
  6.5007e-02  3.4420e-08
  6.5107e-02  3.4455e-08
  6.5207e-02  3.4491e-08
  6.5307e-02  3.4526e-08
  6.5407e-02  3.4561e-08
  6.5507e-02  3.4596e-08
  6.5607e-02  3.4631e-08
  6.5707e-02  3.4665e-08
  6.5807e-02  3.4700e-08
  6.5907e-02  3.4735e-08
  6.6007e-02  3.4770e-08
  6.6107e-02  3.4805e-08
  6.6207e-02  3.4839e-08
  6.6307e-02  3.4874e-08
  6.6407e-02  3.4909e-08
  6.6507e-02  3.4943e-08
  6.6607e-02  3.4978e-08
  6.6707e-02  3.5012e-08
  6.6807e-02  3.5046e-08
  6.6907e-02  3.5081e-08
  6.7007e-02  3.5115e-08
  6.7107e-02  3.5149e-08
  6.7207e-02  3.5184e-08
  6.7307e-02  3.5218e-08
  6.7407e-02  3.5252e-08
  6.7507e-02  3.5286e-08
  6.7607e-02  3.5320e-08
  6.7707e-02  3.5354e-08
  6.7807e-02  3.5388e-08
  6.7907e-02  3.5422e-08
  6.8007e-02  3.5456e-08
  6.8107e-02  3.5490e-08
  6.8207e-02  3.5524e-08
  6.8307e-02  3.5558e-08
  6.8407e-02  3.5591e-08
  6.8507e-02  3.5625e-08
  6.8607e-02  3.5659e-08
  6.8707e-02  3.5692e-08
  6.8807e-02  3.5726e-08
  6.8907e-02  3.5759e-08
  6.9007e-02  3.5793e-08
  6.9107e-02  3.5826e-08
  6.9207e-02  3.5860e-08
  6.9307e-02  3.5893e-08
  6.9407e-02  3.5926e-08
  6.9507e-02  3.5960e-08
  6.9607e-02  3.5993e-08
  6.9707e-02  3.6026e-08
  6.9807e-02  3.6059e-08
  6.9907e-02  3.6092e-08
  7.0007e-02  3.6126e-08
  7.0107e-02  3.6159e-08
  7.0207e-02  3.6192e-08
  7.0307e-02  3.6225e-08
  7.0407e-02  3.6257e-08
  7.0507e-02  3.6290e-08
  7.0607e-02  3.6323e-08
  7.0707e-02  3.6356e-08
  7.0807e-02  3.6389e-08
  7.0907e-02  3.6421e-08
  7.1007e-02  3.6454e-08
  7.1107e-02  3.6487e-08
  7.1207e-02  3.6519e-08
  7.1307e-02  3.6552e-08
  7.1407e-02  3.6584e-08
  7.1507e-02  3.6617e-08
  7.1607e-02  3.6649e-08
  7.1707e-02  3.6681e-08
  7.1807e-02  3.6714e-08
  7.1907e-02  3.6746e-08
  7.2007e-02  3.6778e-08
  7.2107e-02  3.6811e-08
  7.2207e-02  3.6843e-08
  7.2307e-02  3.6875e-08
  7.2407e-02  3.6907e-08
  7.2507e-02  3.6939e-08
  7.2607e-02  3.6971e-08
  7.2707e-02  3.7003e-08
  7.2807e-02  3.7035e-08
  7.2907e-02  3.7067e-08
  7.3007e-02  3.7099e-08
  7.3107e-02  3.7130e-08
  7.3207e-02  3.7162e-08
  7.3307e-02  3.7194e-08
  7.3407e-02  3.7226e-08
  7.3507e-02  3.7257e-08
  7.3607e-02  3.7289e-08
  7.3707e-02  3.7320e-08
  7.3807e-02  3.7352e-08
  7.3907e-02  3.7384e-08
  7.4007e-02  3.7415e-08
  7.4107e-02  3.7446e-08
  7.4207e-02  3.7478e-08
  7.4307e-02  3.7509e-08
  7.4407e-02  3.7540e-08
  7.4507e-02  3.7572e-08
  7.4607e-02  3.7603e-08
  7.4707e-02  3.7634e-08
  7.4807e-02  3.7665e-08
  7.4907e-02  3.7696e-08
  7.5008e-02  3.7727e-08
  7.5108e-02  3.7758e-08
  7.5208e-02  3.7789e-08
  7.5308e-02  3.7820e-08
  7.5408e-02  3.7851e-08
  7.5508e-02  3.7882e-08
  7.5608e-02  3.7913e-08
  7.5708e-02  3.7944e-08
  7.5808e-02  3.7974e-08
  7.5908e-02  3.8005e-08
  7.6008e-02  3.8036e-08
  7.6108e-02  3.8066e-08
  7.6208e-02  3.8097e-08
  7.6308e-02  3.8127e-08
  7.6408e-02  3.8158e-08
  7.6508e-02  3.8188e-08
  7.6608e-02  3.8219e-08
  7.6708e-02  3.8249e-08
  7.6808e-02  3.8280e-08
  7.6908e-02  3.8310e-08
  7.7008e-02  3.8340e-08
  7.7108e-02  3.8370e-08
  7.7208e-02  3.8401e-08
  7.7308e-02  3.8431e-08
  7.7408e-02  3.8461e-08
  7.7508e-02  3.8491e-08
  7.7608e-02  3.8521e-08
  7.7708e-02  3.8551e-08
  7.7808e-02  3.8581e-08
  7.7908e-02  3.8611e-08
  7.8008e-02  3.8641e-08
  7.8108e-02  3.8671e-08
  7.8208e-02  3.8700e-08
  7.8308e-02  3.8730e-08
  7.8408e-02  3.8760e-08
  7.8508e-02  3.8790e-08
  7.8608e-02  3.8819e-08
  7.8708e-02  3.8849e-08
  7.8808e-02  3.8878e-08
  7.8908e-02  3.8908e-08
  7.9008e-02  3.8938e-08
  7.9108e-02  3.8967e-08
  7.9208e-02  3.8996e-08
  7.9308e-02  3.9026e-08
  7.9408e-02  3.9055e-08
  7.9508e-02  3.9085e-08
  7.9608e-02  3.9114e-08
  7.9708e-02  3.9143e-08
  7.9808e-02  3.9172e-08
  7.9908e-02  3.9201e-08
  8.0008e-02  3.9231e-08
  8.0108e-02  3.9260e-08
  8.0208e-02  3.9289e-08
  8.0308e-02  3.9318e-08
  8.0408e-02  3.9347e-08
  8.0508e-02  3.9376e-08
  8.0608e-02  3.9405e-08
  8.0708e-02  3.9433e-08
  8.0808e-02  3.9462e-08
  8.0908e-02  3.9491e-08
  8.1008e-02  3.9520e-08
  8.1108e-02  3.9549e-08
  8.1208e-02  3.9577e-08
  8.1308e-02  3.9606e-08
  8.1408e-02  3.9635e-08
  8.1508e-02  3.9663e-08
  8.1608e-02  3.9692e-08
  8.1708e-02  3.9720e-08
  8.1808e-02  3.9749e-08
  8.1908e-02  3.9777e-08
  8.2008e-02  3.9805e-08
  8.2108e-02  3.9834e-08
  8.2208e-02  3.9862e-08
