           x        y(x)
  1.6002e-02  8.3346e-08
  1.6102e-02  8.3346e-08
  1.6202e-02  8.3346e-08
  1.6302e-02  8.3346e-08
  1.6402e-02  8.3346e-08
  1.6502e-02  8.3346e-08
  1.6602e-02  8.3346e-08
  1.6702e-02  8.3346e-08
  1.6802e-02  8.3346e-08
  1.6902e-02  8.3346e-08
  1.7002e-02  8.3346e-08
  1.7102e-02  8.3346e-08
  1.7202e-02  8.3346e-08
  1.7302e-02  8.3346e-08
  1.7402e-02  8.3346e-08
  1.7502e-02  8.3346e-08
  1.7602e-02  8.3346e-08
  1.7702e-02  8.3346e-08
  1.7802e-02  8.3346e-08
  1.7902e-02  8.3346e-08
  1.8002e-02  8.3346e-08
  1.8102e-02  8.3346e-08
  1.8202e-02  8.3346e-08
  1.8302e-02  8.3346e-08
  1.8402e-02  8.3346e-08
  1.8502e-02  8.3346e-08
  1.8602e-02  8.3346e-08
  1.8702e-02  8.3346e-08
  1.8802e-02  8.3346e-08
  1.8902e-02  8.3346e-08
  1.9002e-02  8.3346e-08
  1.9102e-02  8.3346e-08
  1.9202e-02  8.3346e-08
  1.9302e-02  8.3346e-08
  1.9402e-02  8.3346e-08
  1.9502e-02  8.3346e-08
  1.9602e-02  8.3346e-08
  1.9702e-02  8.3346e-08
  1.9802e-02  8.3346e-08
  1.9902e-02  8.3346e-08
  2.0002e-02  8.3346e-08
  2.0102e-02  8.3346e-08
  2.0202e-02  8.3346e-08
  2.0302e-02  8.3346e-08
  2.0402e-02  8.3346e-08
  2.0502e-02  8.3346e-08
  2.0602e-02  8.3346e-08
  2.0702e-02  8.3346e-08
  2.0802e-02  8.3346e-08
  2.0902e-02  8.3346e-08
  2.1002e-02  8.3346e-08
  2.1102e-02  8.3346e-08
  2.1202e-02  8.3346e-08
  2.1302e-02  8.3346e-08
  2.1402e-02  8.3346e-08
  2.1502e-02  8.3346e-08
  2.1602e-02  8.3346e-08
  2.1702e-02  8.3346e-08
  2.1802e-02  8.3346e-08
  2.1902e-02  8.3346e-08
  2.2002e-02  8.3346e-08
  2.2102e-02  8.3346e-08
  2.2202e-02  8.3346e-08
  2.2302e-02  8.3346e-08
  2.2402e-02  8.3346e-08
  2.2502e-02  8.3346e-08
  2.2602e-02  8.3346e-08
  2.2702e-02  8.3346e-08
  2.2802e-02  8.3346e-08
